id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2600.8,0.0,0.9629,,CHG_00049,487.85,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.76 >= 0.6 이지만 brightness_delta=+487.9(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00049,0.7571,2022-05-17,2026-05-31,ensemble,2143.92,2631.77,0.9629,0.3,0.6152,MEDIUM,-0.45424578562320345,0.195,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.8123,,CHG_00054,-1003.37,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00054,0.5989,2022-05-17,2026-05-31,ensemble,2785.85,1782.48,0.8123,0.3,0.5549,MEDIUM,-0.2149272257413299,0.633,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.5605,,CHG_00055,-3.0,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00055,0.5383,2022-05-17,2026-05-31,ensemble,2229.52,2226.52,0.5605,0.3,0.4542,MEDIUM,-0.5721433249063497,0.153,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.74,0.0,0.8064,,CHG_00056,-520.44,DEMOLITION,"건물과 미교차 + mean_change_score=0.62 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00056,0.6163,2022-05-17,2026-05-31,ensemble,2286.22,1765.78,0.8064,1.0,0.6226,MEDIUM,0.45606415689531293,0.083,HOT_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.804,,CHG_00059,-492.49,DEMOLITION,"건물과 미교차 + mean_change_score=0.74 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00059,0.7415,2022-05-17,2026-05-31,ensemble,2205.4,1712.91,0.804,1.0,0.6216,MEDIUM,-0.5906879634094016,0.109,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3501.08,0.0,0.7276,,CHG_00060,-32.19,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00060,0.5732,2022-05-17,2026-05-31,ensemble,1820.98,1788.79,0.7276,0.3,0.521,MEDIUM,-0.227120325557086,0.637,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1900.58,0.0,0.8477,,CHG_00062,-633.28,DEMOLITION,"건물과 미교차 + mean_change_score=0.78 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00062,0.7779,2022-05-17,2026-05-31,ensemble,2644.86,2011.58,0.8477,1.0,0.6391,MEDIUM,-0.6885109315129947,0.063,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.37,0.0,0.6872,,CHG_00063,-194.28,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00063,0.5874,2022-05-17,2026-05-31,ensemble,2148.69,1954.42,0.6872,0.3,0.5049,MEDIUM,-0.4304622867430408,0.279,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2800.86,0.0,0.8093,,CHG_00064,380.93,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.64 >= 0.6 이지만 brightness_delta=+380.9(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00064,0.6354,2022-05-17,2026-05-31,ensemble,2368.96,2749.89,0.8093,0.3,0.5537,MEDIUM,-0.19897883662870594,0.669,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5401.66,0.0,0.9779,,CHG_00066,816.29,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.71 >= 0.6 이지만 brightness_delta=+816.3(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00066,0.7129,2022-05-17,2026-05-31,ensemble,2331.36,3147.65,0.9779,0.3,0.6212,MEDIUM,-0.06031130222214236,0.937,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.6241,,CHG_00067,-415.51,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00067,0.559,2022-05-17,2026-05-31,ensemble,2415.93,2000.42,0.6241,0.3,0.4796,MEDIUM,-0.4152093215742817,0.317,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6389,,CHG_00068,512.63,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00068,0.5822,2022-05-17,2026-05-31,ensemble,1925.56,2438.19,0.6389,0.3,0.4856,MEDIUM,0.15624371389723585,0.423,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.46,0.0,0.7177,,CHG_00072,407.98,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00072,0.5941,2022-05-17,2026-05-31,ensemble,2285.76,2693.73,0.7177,0.3,0.5171,MEDIUM,0.130791197551799,0.521,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.7694,,CHG_00075,-597.3,DEMOLITION,"건물과 미교차 + mean_change_score=0.71 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00075,0.7144,2022-05-17,2026-05-31,ensemble,2456.26,1858.96,0.7694,1.0,0.6078,MEDIUM,-0.41794465575348105,0.235,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6116,,CHG_00079,-485.11,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00079,0.5759,2022-05-17,2026-05-31,ensemble,2083.93,1598.81,0.6116,0.3,0.4746,MEDIUM,-0.08673741208898988,0.975,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1900.58,0.0,0.7837,,CHG_00081,-178.16,DEMOLITION,"건물과 미교차 + mean_change_score=0.66 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00081,0.6647,2022-05-17,2026-05-31,ensemble,2083.65,1905.49,0.7837,1.0,0.6135,MEDIUM,-0.05164168372196575,0.967,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.28,0.0,0.6435,,CHG_00088,-23.78,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00088,0.5742,2022-05-17,2026-05-31,ensemble,1942.74,1918.96,0.6435,0.3,0.4874,MEDIUM,0.06880574335535009,0.633,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1700.52,0.0,0.6562,,CHG_00089,-78.39,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00089,0.5811,2022-05-17,2026-05-31,ensemble,2122.14,2043.75,0.6562,0.3,0.4925,MEDIUM,-0.2740846225660625,0.559,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2200.68,0.0,0.9238,,CHG_00091,659.35,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.69 >= 0.6 이지만 brightness_delta=+659.4(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00091,0.6884,2022-05-17,2026-05-31,ensemble,2130.09,2789.44,0.9238,0.3,0.5995,MEDIUM,-0.3699604036268373,0.293,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3501.08,0.0,0.7429,,CHG_00092,-423.25,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00092,0.589,2022-05-17,2026-05-31,ensemble,2393.53,1970.29,0.7429,0.3,0.5272,MEDIUM,0.049102064945858226,0.703,NOT_SIG
