id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4108585097,415950031520,4159012000001420001029193,경기도,화성시 병점구,반월동,영통로27번길,19,9,,,0,,,1.0,0.0,19-9,41595,4430968,105,4159510500101420001,127.06264915492852,37.23193545595871,,단독주택,83.57,83.57,1.0,0.0, , ,1985    ,True,pnu,0.6,21.29,13.21,0.6206,0.7482,False,CHG_00014,-125.88,NEW_BUILDING,"change_ratio=0.62 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-125.9(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.7482,1.0,0.7055,HIGH,-0.595098307748517,0.027,COLD_95
lt_c_spbd.4108585096,415950031519,4159012000001420001029171,경기도,화성시 병점구,반월동,영통로27번길,19,9,,,0,,,1.0,0.0,19-9,41595,4430968,105,4159510500101420001,127.06262112374606,37.2320217851794,,단독주택,83.57,83.57,1.0,0.0, , ,1985    ,True,pnu,0.6,88.71,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.595098307748517,0.247,NOT_SIG
lt_c_spbd.4108587282,415950031526,4159012000001440003029100,경기도,화성시 병점구,반월동,영통로27번길,25,11,,,0,,,3.0,0.0,25-11,41595,4430968,105,4159510500101440003,127.0622653661523,37.231736444363094,,단독주택,238.0,589.05,3.0,0.0,19960923,19961002,19970428,True,pnu,0.6,223.92,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.595098307748517,0.247,NOT_SIG
lt_c_spbd.4108582619,415950437859,4159012100100920003000001,경기도,화성시 병점구,반정동,덕영대로1376번길,115,0,,,0,,,1.0,0.0,115,41595,4430284,106,4159510600100920003,127.03628471217888,37.235588916109094,,,,,,,,,,False,,1.0,118.17,79.44,0.6723,0.6186,False,CHG_00002,-129.39,NEW_BUILDING,"change_ratio=0.67 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-129.4(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.6186,1.0,0.7491,HIGH,-0.09719129157309665,0.503,NOT_SIG
lt_c_spbd.4108585020,415950031346,4159012100000720008022509,경기도,화성시 병점구,반정동,반정로153번길,30,0,,,0,,,1.0,0.0,30,41595,4430489,106,4159510600100720007,127.03932993148103,37.2365986527693,,단독주택,131.58,98.48,1.0,0.0,19960724,19960724,19970227,True,pnu,0.6,181.12,9.45,0.0522,0.6191,False,CHG_00001,-289.26,EXPANSION_OR_RECONSTRUCTION,사용승인일=1997-02-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6191,1.0,0.4833,MEDIUM,-0.05489158130077846,0.991,NOT_SIG
lt_c_spbd.4108585019,415950031345,4159012100000720007022434,경기도,화성시 병점구,반정동,반정로153번길,30,0,,,0,,,1.0,0.0,30,41595,4430489,106,4159510600100720007,127.03926231488242,37.23673583733455,,단독주택,131.58,98.48,1.0,0.0,19960724,19960724,19970227,True,pnu,0.6,142.33,27.48,0.1931,0.6191,False,CHG_00001,-289.26,EXPANSION_OR_RECONSTRUCTION,사용승인일=1997-02-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6191,1.0,0.5256,MEDIUM,-0.05489158130077846,0.927,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.6814,,CHG_00003,-351.33,DEMOLITION,"건물과 미교차 + mean_change_score=0.60 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00003,0.6025,2023-09-09,2026-09-08,ensemble,1742.19,1390.85,0.6814,1.0,0.5726,MEDIUM,-0.05489158130077846,0.861,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.6564,,CHG_00004,-143.85,DEMOLITION,"건물과 미교차 + mean_change_score=0.62 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00004,0.6184,2023-09-09,2026-09-08,ensemble,1692.0,1548.15,0.6564,1.0,0.5626,MEDIUM,-0.13214034129256305,0.703,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1800.11,0.0,0.9788,,CHG_00006,631.65,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.76 >= 0.6 이지만 brightness_delta=+631.6(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00006,0.7564,2023-09-09,2026-09-08,ensemble,1739.74,2371.39,0.9788,0.3,0.6215,MEDIUM,-0.10213628139955999,0.689,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4300.26,0.0,0.8059,,CHG_00007,-222.53,DEMOLITION,"건물과 미교차 + mean_change_score=0.63 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00007,0.6265,2023-09-09,2026-09-08,ensemble,1857.98,1635.44,0.8059,1.0,0.6224,MEDIUM,-0.34671280524898135,0.233,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6100.37,0.0,0.7355,,CHG_00008,-230.25,DEMOLITION,"건물과 미교차 + mean_change_score=0.60 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00008,0.6,2023-09-09,2026-09-08,ensemble,1856.89,1626.64,0.7355,1.0,0.5942,MEDIUM,-0.17804855765446215,0.535,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.07,0.0,0.5433,,CHG_00009,-192.83,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00009,0.5231,2023-09-09,2026-09-08,ensemble,1727.69,1534.86,0.5433,0.3,0.4473,MEDIUM,-0.34671280524898135,0.371,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.5599,,CHG_00010,-264.7,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00010,0.5346,2023-09-09,2026-09-08,ensemble,1724.22,1459.52,0.5599,0.3,0.454,MEDIUM,-0.24467227193803384,0.563,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.6258,,CHG_00011,-244.22,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00011,0.5601,2023-09-09,2026-09-08,ensemble,1818.59,1574.37,0.6258,0.3,0.4803,MEDIUM,-0.3137684811348382,0.401,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,9600.58,0.0,0.8279,,CHG_00012,-75.38,DEMOLITION,"건물과 미교차 + mean_change_score=0.65 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00012,0.6456,2023-09-09,2026-09-08,ensemble,1815.96,1740.58,0.8279,1.0,0.6312,MEDIUM,-0.2673924954650293,0.323,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4000.24,0.0,0.6083,,CHG_00013,-300.89,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00013,0.5564,2023-09-09,2026-09-08,ensemble,1855.02,1554.12,0.6083,0.3,0.4733,MEDIUM,-0.2974633795448761,0.437,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.14,0.0,0.6353,,CHG_00015,-259.72,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00015,0.5553,2023-09-09,2026-09-08,ensemble,1692.43,1432.71,0.6353,0.3,0.4841,MEDIUM,-0.10561113911545289,0.855,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6400.38,0.0,0.7454,,CHG_00016,-197.86,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00016,0.5673,2023-09-09,2026-09-08,ensemble,1858.55,1660.69,0.7454,0.3,0.5282,MEDIUM,-0.16461689609879757,0.651,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,6100.37,0.0,0.6324,,CHG_00017,-145.74,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00017,0.5521,2023-09-09,2026-09-08,ensemble,1821.81,1676.07,0.6324,0.3,0.483,MEDIUM,-0.35145732251491285,0.333,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.07,0.0,0.5577,,CHG_00018,-276.28,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00018,0.5408,2023-09-09,2026-09-08,ensemble,1749.03,1472.75,0.5577,0.3,0.4531,MEDIUM,-0.26344986844122736,0.537,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2400.14,0.0,0.7136,,CHG_00019,-242.46,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00019,0.5757,2023-09-09,2026-09-08,ensemble,1807.56,1565.1,0.7136,0.3,0.5154,MEDIUM,-0.26344986844122736,0.449,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.09,0.0,0.7132,,CHG_00020,-217.67,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00020,0.5759,2023-09-09,2026-09-08,ensemble,1831.73,1614.07,0.7132,0.3,0.5153,MEDIUM,-0.26344986844122736,0.451,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4700.28,0.0,0.8734,,CHG_00021,-373.32,DEMOLITION,"건물과 미교차 + mean_change_score=0.68 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00021,0.6806,2023-09-09,2026-09-08,ensemble,1876.26,1502.94,0.8734,1.0,0.6494,MEDIUM,-0.3831319870790182,0.151,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.7248,,CHG_00022,-46.15,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00022,0.5729,2023-09-09,2026-09-08,ensemble,2271.78,2225.63,0.7248,0.3,0.5199,MEDIUM,-0.595098307748517,0.057,COLD_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1500.09,0.0,0.7419,,CHG_00023,-160.29,DEMOLITION,"건물과 미교차 + mean_change_score=0.66 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00023,0.6586,2023-09-09,2026-09-08,ensemble,1801.82,1641.53,0.7419,1.0,0.5968,MEDIUM,-0.3729078864918709,0.187,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3200.19,0.0,0.8052,,CHG_00024,38.42,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.66 >= 0.6 이지만 brightness_delta=+38.4(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00024,0.6571,2023-09-09,2026-09-08,ensemble,1903.8,1942.22,0.8052,0.3,0.5521,MEDIUM,-0.34170099123567377,0.289,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,9400.57,0.0,0.6828,,CHG_00025,-165.55,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00025,0.5698,2023-09-09,2026-09-08,ensemble,1706.83,1541.28,0.6828,0.3,0.5031,MEDIUM,0.4766948250440708,0.091,HOT_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.54,,CHG_00026,-275.81,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00026,0.527,2023-09-09,2026-09-08,ensemble,1745.52,1469.7,0.54,0.3,0.446,MEDIUM,-0.5145751626013705,0.137,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1200.07,0.0,0.634,,CHG_00027,1200.78,OTHER_CHANGE,"건물과 미교차 + mean_change_score=0.60 >= 0.6 이지만 brightness_delta=+1200.8(T2가 더 밝음)로 철거(어두워짐/무변화 예상) 방향과 불일치 - 건물 미등록 신축 등 다른 원인 가능성, 재확인 필요",,CHG_00027,0.6015,2023-09-09,2026-09-08,ensemble,1878.92,3079.69,0.634,0.3,0.4836,MEDIUM,0.5496000128909887,0.055,HOT_90
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5100.31,0.0,0.8825,,CHG_00028,-18.11,DEMOLITION,"건물과 미교차 + mean_change_score=0.69 >= 0.6 - 철거 추정 (T1 건물 유무 미확인, 이미지 변화 강도 기반 추정)",,CHG_00028,0.6872,2023-09-09,2026-09-08,ensemble,1684.98,1666.87,0.8825,1.0,0.653,MEDIUM,0.5395095606775286,0.113,NOT_SIG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,900.05,0.0,0.5322,,CHG_00029,-217.63,OTHER_CHANGE,"건물과 미교차, 변화강도/면적 기준 미달 - 토지조성/기타 추정",,CHG_00029,0.5146,2023-09-09,2026-09-08,ensemble,1635.22,1417.59,0.5322,0.3,0.4429,MEDIUM,0.6696830766498435,0.011,HOT_95
