id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4107775883,412810006117,4128111300104330005035807,경기도,고양시 덕양구,용두동,서오릉로,508,0,,,0,,,1.0,0.0,508,41281,3000007,113,4128111300104330005,126.88483792790126,37.62936308027955,,단독주택,193.9,186.9,1.0,0.0,19960828,19960830,19961112,True,pnu,0.6,49.68,45.37,0.9132,0.704,False,CHG_00033,429.73,EXPANSION_OR_RECONSTRUCTION,사용승인일=1996-11-12로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.704,1.0,0.7756,HIGH,0.6634199308151648,0.029,HOT_95
lt_c_spbd.4107775882,412810006116,4128111300104330005000839,경기도,고양시 덕양구,용두동,서오릉로,508,0,,,0,,,1.0,0.0,508,41281,3000007,113,4128111300104330005,126.884699481541,37.62941433149269,,단독주택,193.9,186.9,1.0,0.0,19960828,19960830,19961112,True,pnu,0.6,115.13,115.13,1.0,0.704,False,CHG_00033,429.73,EXPANSION_OR_RECONSTRUCTION,사용승인일=1996-11-12로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.704,1.0,0.8016,HIGH,0.5716934326435035,0.073,HOT_90
lt_c_spbd.4107775898,412810078225,4128111300104340009000001,경기도,고양시 덕양구,용두동,서오릉로,514,0,,,0,,,1.0,0.0,514,41281,3000007,113,4128111300104340009,126.8842669518867,37.62946380196846,,,,,,,,,,False,,1.0,218.18,6.25,0.0287,0.704,False,CHG_00033,429.73,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.03 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.704,1.0,0.5902,MEDIUM,0.46979087817312865,0.077,HOT_90
lt_c_spbd.4107775927,412810006123,4128111300104340005026744,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88401130943322,37.630275383839376,,,,,,,,,,False,,1.0,166.94,6.4,0.0383,0.8952,False,CHG_00029,-832.12,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.04 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.6696,MEDIUM,0.7637132484755103,0.011,HOT_95
lt_c_spbd.4107775925,412810006122,4128111300104340005026743,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88396277764836,37.63032402433599,,,,,,,,,,False,,1.0,168.66,60.0,0.3557,0.8952,False,CHG_00029,-832.12,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.36 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.7648,HIGH,0.7637132484755103,0.011,HOT_95
lt_c_spbd.4107775928,412810006121,4128111300104340005026742,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88391627079787,37.630373964737785,,,,,,,,,,False,,1.0,158.17,114.49,0.7238,0.8952,False,CHG_00029,-832.12,NEW_BUILDING,"change_ratio=0.72 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.8752,HIGH,0.7637132484755103,0.019,HOT_95
lt_c_spbd.4107775937,412810006127,4128111300104340005026748,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88386773141903,37.63042858747191,,,,,,,,,,False,,1.0,181.12,179.1,0.9889,0.8952,False,CHG_00029,-832.12,NEW_BUILDING,"change_ratio=0.99 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.9547,HIGH,0.7637132484755103,0.023,HOT_95
lt_c_spbd.4107775930,412810006131,4128111300104340005026752,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88353720648081,37.630492302437275,,,,,,,,,,False,,1.0,171.66,0.93,0.0054,0.8952,False,CHG_00029,-832.12,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.01 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.6597,MEDIUM,0.7637132484755103,0.009,HOT_99
lt_c_spbd.4107775917,412810006132,4128111300104340005026753,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88359922496606,37.63053273844419,,,,,,,,,,False,,1.0,168.27,57.99,0.3446,0.8952,False,CHG_00029,-832.12,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.34 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.7615,HIGH,0.7637132484755103,0.009,HOT_99
lt_c_spbd.4107775926,412810006133,4128111300104340005026754,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88366294055608,37.630569377144695,,,,,,,,,,False,,1.0,169.57,122.6,0.723,0.8952,False,CHG_00029,-832.12,NEW_BUILDING,"change_ratio=0.72 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.875,HIGH,0.7637132484755103,0.017,HOT_95
lt_c_spbd.4107775940,412810006119,4128111300104340004026740,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88372627723228,37.63060775907786,,,,,,,,,,False,,1.0,169.19,167.62,0.9907,0.8952,False,CHG_00029,-832.12,NEW_BUILDING,"change_ratio=0.99 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.9553,HIGH,0.7637132484755103,0.025,HOT_95
lt_c_spbd.4107803453,412810104599,4128111300106520013000001,경기도,고양시 덕양구,용두동,서오릉로,569,22,,,0,,,1.0,0.0,569-22,41281,3000007,113,4128111300106520013,126.87931443109593,37.630987679483255,,,,,,,,,,False,,1.0,35.19,35.19,1.0,0.6689,False,CHG_00030,-309.76,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-309.8(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.6689,1.0,0.8676,HIGH,-0.1352821623978279,0.461,NOT_SIG
lt_c_spbd.4107775918,412810006120,4128111300104340004026741,경기도,고양시 덕양구,용두동,서오릉로,524,0,,,0,,,1.0,0.0,524,41281,3000007,113,4128111300104340005,126.88379038065352,37.63064592171271,,,,,,,,,,False,,1.0,166.05,166.05,1.0,0.8952,False,CHG_00029,-832.12,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-832.1(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8952,1.0,0.9581,HIGH,0.7637132484755103,0.027,HOT_95
lt_c_spbd.4107800825,412810078246,4128111300104710002000002,경기도,고양시 덕양구,용두동,서오릉로,504,28,,,0,,,1.0,0.0,504-28,41281,3000007,113,4128111300104710002,126.88606453851655,37.631572570285186,,,,,,,,,,False,,1.0,1278.45,417.99,0.3269,0.5974,False,CHG_00027,-548.58,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.33 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-548.6(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.5974,1.0,0.637,MEDIUM,0.3670837052977401,0.205,NOT_SIG
lt_c_spbd.4107802270,412810078247,4128111300104710002000003,경기도,고양시 덕양구,용두동,서오릉로,504,28,,,0,,,1.0,0.0,504-28,41281,3000007,113,4128111300104710002,126.88613465638724,37.631843484896876,,,,,,,,,,False,,1.0,738.84,544.24,0.7366,0.5974,False,CHG_00027,-548.58,NEW_BUILDING,"change_ratio=0.74 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-548.6(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.5974,1.0,0.7599,HIGH,0.4832800690807263,0.131,NOT_SIG
lt_c_spbd.4107801161,412810078245,4128111300104710002000001,경기도,고양시 덕양구,용두동,서오릉로,504,28,,,0,,,1.0,0.0,504-28,41281,3000007,113,4128111300104710002,126.88578264683558,37.631641588704625,,,,,,,,,,False,,1.0,424.5,5.77,0.0136,0.5974,False,CHG_00027,-548.58,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.01 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-548.6(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.5974,1.0,0.543,MEDIUM,0.5023069278346005,0.049,HOT_95
lt_c_spbd.4107775803,412810006107,4128111300104320286003376,경기도,고양시 덕양구,용두동,서오릉로,382,0,,,0,,,1.0,0.0,382,41281,3000007,113,4128111300104320286,126.89745488388775,37.62530180713267,,제2종근린생활시설,164.0,162.5,1.0,0.0,19960123,19960305,19960612,True,pnu,0.6,123.81,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.5024721380509485,0.391,NOT_SIG
lt_c_spbd.4107775805,412810091619,4128111300104320301000001,경기도,고양시 덕양구,용두동,서오릉로,382,1,,,0,,,1.0,0.0,382-1,41281,3000007,113,4128111300104320301,126.89734443830739,37.625349070675114,,제2종근린생활시설,31.2,31.2,1.0,0.0,20151113,20151222,20160407,True,pnu,0.6,36.22,15.5,0.428,0.7892,False,CHG_00043,-91.67,EXPANSION_OR_RECONSTRUCTION,사용승인일=2016-04-07로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7892,1.0,0.6641,MEDIUM,-0.5024721380509485,0.113,NOT_SIG
lt_c_spbd.4107775811,412810115538,4128111300104320099000002,경기도,고양시 덕양구,용두동,서오릉로,388,0,,,0,,,1.0,0.0,388,41281,3000007,113,4128111300104320099,126.89701771610558,37.62556349816082,,제2종근린생활시설,83.58,83.58,1.0,0.0,20220316,20220401,20230303,True,pnu,0.1,85.27,70.99,0.8325,0.7892,False,CHG_00043,-91.67,NEW_BUILDING,사용승인일=2023-03-03이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7892,1.0,0.6854,MEDIUM,-0.5024721380509485,0.105,NOT_SIG
lt_c_spbd.4107794419,412810091618,4128111300104320290026801,경기도,고양시 덕양구,용두동,서오릉로,396,26,,,0,,,2.0,0.0,396-26,41281,3000007,113,4128111300104320290,126.89716931874187,37.625583873994486,,제2종근린생활시설,187.69,352.0,2.0,0.0,20150917,20151022,20160311,True,pnu,0.6,189.96,189.96,1.0,0.7892,False,CHG_00043,-91.67,EXPANSION_OR_RECONSTRUCTION,사용승인일=2016-03-11로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7892,1.0,0.8357,HIGH,-0.5024721380509485,0.061,COLD_90
lt_c_spbd.4107775808,412810006084,4128111300104320101026847,경기도,고양시 덕양구,용두동,서오릉로,384,0,,,0,,,1.0,0.0,384,41281,3000007,113,4128111300104320102,126.89731407267315,37.62573959677514,,제2종근린생활시설,195.72,318.82,2.0,0.0,20040607,20040710,20041229,True,pnu,0.6,69.96,3.97,0.0567,0.7892,False,CHG_00043,-91.67,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-12-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7892,1.0,0.5527,MEDIUM,-0.5024721380509485,0.161,NOT_SIG
lt_c_spbd.4107794416,412810088758,4128111300104320100003385,경기도,고양시 덕양구,용두동,서오릉로,396,14,,,0,,,2.0,0.0,396-14,41281,3000007,113,4128111300104320100,126.89716651576657,37.62581677870456,,제2종근린생활시설,467.5,896.85,2.0,0.0,20140523,20140715,20141215,True,pnu,0.6,275.87,38.79,0.1406,0.7892,False,CHG_00043,-91.67,EXPANSION_OR_RECONSTRUCTION,사용승인일=2014-12-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7892,1.0,0.5779,MEDIUM,-0.5024721380509485,0.155,NOT_SIG
lt_c_spbd.4107803400,412810079491,4128111300105680001000001,경기도,고양시 덕양구,용두동,고양대로,1834,230,,,0,,,1.0,0.0,1834-230,41281,2192001,113,4128111300105680001,126.87869194679814,37.633141709192344,,,,,,,,,,False,,1.0,91.63,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.23,LOW,0.18187948066115095,0.195,NOT_SIG
lt_c_spbd.4107803389,412810079610,4128111300105050000000001,경기도,고양시 덕양구,용두동,고양대로,1834,168,,,0,,,1.0,0.0,1834-168,41281,2192001,113,4128111300105050000,126.8788623286746,37.63498587691963,,,,,,,,,,False,,1.0,105.71,6.97,0.066,0.7811,False,CHG_00021,318.82,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.07 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.7811,1.0,0.6322,MEDIUM,-0.13561347585871633,0.675,NOT_SIG
lt_c_spbd.4107803407,412810079469,4128111300105030013000001,경기도,고양시 덕양구,용두동,고양대로,1836,169,,,0,,,1.0,0.0,1836-169,41281,2192001,113,4128111300105030013,126.87984175979574,37.63563872226299,,,,,,,,,,False,,1.0,117.37,117.37,1.0,1.0,False,CHG_00018,-285.79,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-285.8(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,1.0,1.0,1.0,HIGH,-0.247834078111043,0.225,NOT_SIG
lt_c_spbd.4107802949,412810084193,4128111300104700001000001,경기도,고양시 덕양구,용두동,서오릉로,504,59,,,0,,,1.0,0.0,504-59,41281,3000007,113,4128111300104700001,126.8873742706006,37.633473903530614,,,,,,,,,,False,,1.0,214.36,11.73,0.0547,0.8543,False,CHG_00023,-100.31,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.05 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-100.3(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8543,1.0,0.6581,MEDIUM,0.4832800690807263,0.087,HOT_90
lt_c_spbd.4107803035,412810106801,4128111300104700008000001,경기도,고양시 덕양구,용두동,서오릉로,504,63,,,0,,,1.0,0.0,504-63,41281,3000007,113,4128111300104700008,126.8876917349225,37.63372031709682,,,,,,,,,,False,,1.0,145.13,145.13,1.0,0.8543,False,CHG_00023,-100.31,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-100.3(T2가 더 어두움)로 신축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8543,1.0,0.9417,HIGH,0.4832800690807263,0.217,NOT_SIG
lt_c_spbd.4107787968,412810021545,4128111200200420001024040,경기도,고양시 덕양구,동산동,화랑로546번길,16,15,,,0,,,1.0,0.0,16-15,41281,4376362,112,4128111200200420001,126.8892040173037,37.64229820657455,,,,,,,,,,False,,1.0,30.38,30.38,1.0,0.8913,False,CHG_00008,325.61,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8913,1.0,0.9565,HIGH,0.9912782656113963,0.003,HOT_99
lt_c_spbd.4107787971,412810021544,4128111200200420001009751,경기도,고양시 덕양구,동산동,화랑로546번길,16,17,,,0,,,1.0,0.0,16-17,41281,4376362,112,4128111200200420001,126.88929425153923,37.64229660410378,,,,,,,,,,False,,1.0,37.11,5.73,0.1544,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.15 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8913,1.0,0.7028,HIGH,0.9912782656113963,0.003,HOT_99
lt_c_spbd.4107787969,412810021543,4128111200200420001008432,경기도,고양시 덕양구,동산동,화랑로546번길,16,15,,,0,,,1.0,0.0,16-15,41281,4376362,112,4128111200200420001,126.88913912338344,37.6423238092987,,,,,,,,,,False,,1.0,25.88,25.88,0.9999,0.8913,False,CHG_00008,325.61,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8913,1.0,0.9565,HIGH,0.9912782656113963,0.003,HOT_99
lt_c_spbd.4107782779,412810016520,4128111200101590020024061,경기도,고양시 덕양구,동산동,화랑로546번길,22,0,,,0,,,1.0,0.0,22,41281,4376362,112,4128111200101590020,126.88914480354237,37.642490640000844,,단독주택,45.85,45.85,1.0,0.0, , ,19851119,True,pnu,0.6,13.13,13.13,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-11-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.9039061729256966,0.003,HOT_99
lt_c_spbd.4107787966,412810127075,4128111200101990001000001,경기도,고양시 덕양구,동산동,화랑로546번길,16,12,,,0,,,2.0,0.0,16-12,41281,4376362,112,4128111200101990001,126.88894250460436,37.64209056818204,,제2종근린생활시설,190.6,231.2,2.0,0.0,20221007,20230522,20240513,True,pnu,0.1,187.63,187.63,1.0,0.8913,False,CHG_00008,325.61,NEW_BUILDING,사용승인일=2024-05-13이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.7765,HIGH,0.9818121667288727,0.003,HOT_99
lt_c_spbd.4107787965,412810137270,4128111200101590025018539,경기도,고양시 덕양구,동산동,화랑로546번길,16,11,,,0,,,1.0,0.0,16-11,41281,4376362,112,4128111200101590025,126.88900171279701,37.642282768343975,,,,,,,,,,False,,1.0,119.65,119.65,1.0,0.8913,False,CHG_00008,325.61,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8913,1.0,0.9565,HIGH,1.0640252355235962,0.003,HOT_99
lt_c_spbd.4107787963,412810021539,4128111200101590024028859,경기도,고양시 덕양구,동산동,화랑로546번길,16,7,,,0,,,1.0,0.0,16-7,41281,4376362,112,4128111200101590024,126.88904246944128,37.642361586768885,,단독주택,21.0,21.0,1.0,0.0, , ,19851119,True,pnu,0.6,12.36,12.36,0.9997,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-11-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8764,HIGH,1.1113557299362173,0.003,HOT_99
lt_c_spbd.4107787964,412810021538,4128111200101590024008576,경기도,고양시 덕양구,동산동,화랑로546번길,16,7,,,0,,,1.0,0.0,16-7,41281,4376362,112,4128111200101590024,126.88896413965355,37.642395946409366,,단독주택,21.0,21.0,1.0,0.0, , ,19851119,True,pnu,0.6,81.86,81.86,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1985-11-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,1.0734913344061203,0.003,HOT_99
lt_c_spbd.4107782767,412810016524,4128111200101590028008600,경기도,고양시 덕양구,동산동,화랑로546번길,16,0,,,0,,,1.0,0.0,16,41281,4376362,112,4128111200101590028,126.88863913485086,37.64241871900788,,제2종근린생활시설,67.91,179.49,2.0,1.0,19961029, ,19970331,True,pnu,0.6,76.87,76.87,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1997-03-31로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,0.7619620201822436,0.013,HOT_95
lt_c_spbd.4107787967,412810021537,4128111200101590023008566,경기도,고양시 덕양구,동산동,화랑로546번길,16,13,,,0,,,1.0,0.0,16-13,41281,4376362,112,4128111200101590023,126.88908587157239,37.64242330810994,,단독주택,32.52,32.52,1.0,0.0, , ,19841207,True,pnu,0.6,58.3,58.3,1.0,0.8913,False,CHG_00008,325.61,EXPANSION_OR_RECONSTRUCTION,사용승인일=1984-12-07로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8913,1.0,0.8765,HIGH,1.0734913344061203,0.003,HOT_99
lt_c_spbd.4107782771,412810016523,4128111200101590022008565,경기도,고양시 덕양구,동산동,화랑로546번길,20,0,,,0,,,1.0,0.0,20,41281,4376362,112,4128111200101590022,126.88897740798697,37.6424608569989,,,,,,,,,,False,,1.0,46.39,46.39,1.0,0.8913,False,CHG_00008,325.61,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.8913,1.0,0.9565,HIGH,0.8660417773955988,0.003,HOT_99
lt_c_spbd.4107782859,412810114288,4128111200100630023000928,경기도,고양시 덕양구,동산동,고양대로1940번길,47,0,,2동,0,,,2.0,0.0,47,41281,4376026,112,4128111200100630023,126.89436990790804,37.643458273407745,,단독주택,70.66,113.83,2.0,0.0,20210624,20210725,20220804,True,pnu,0.1,58.3,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.05,LOW,-0.27400784152122293,0.989,NOT_SIG
lt_c_spbd.4107803522,412810079604,4128111200100630037000001,경기도,고양시 덕양구,동산동,고양대로1940번길,57,15,,,0,,,1.0,0.0,57-15,41281,4376026,112,4128111200100630037,126.89480798241624,37.64346847371877,,,,,,,,,,False,,1.0,110.77,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.23,LOW,-0.14489025276359022,0.885,NOT_SIG
lt_c_spbd.4107797137,412810078058,4128111200102400000000001,경기도,고양시 덕양구,동산동,고양대로,1856,78,,,0,,,1.0,0.0,1856-78,41281,2192001,112,4128111200102400000,126.88450679296803,37.63893541856623,,,,,,,,,,False,,1.0,179.02,55.09,0.3078,0.8637,False,CHG_00014,-577.68,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.31 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-577.7(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8637,1.0,0.7378,HIGH,-0.37444315066480677,0.205,NOT_SIG
lt_c_spbd.4107803077,412810079296,4128111200102380002000001,경기도,고양시 덕양구,동산동,화랑로,499,47,,,0,,,1.0,0.0,499-47,41281,3192097,112,4128111200102380002,126.88377243861454,37.63957436896585,,,,,,,,,,False,,1.0,79.47,4.9,0.0617,0.8637,False,CHG_00014,-577.68,EXPANSION_OR_RECONSTRUCTION,"change_ratio=0.06 - 부분 변화, 증축/개축 추정 (건축물대장 미매칭, change_ratio 휴리스틱) - brightness_delta=-577.7(T2가 더 어두움)로 증축 기대 방향과 불일치, 재확인 권장",False,,,,,,,,0.8637,1.0,0.664,MEDIUM,-0.43152372692642843,0.181,NOT_SIG
lt_c_spbd.4107805804,412810115648,4128111200103350001000001,경기도,고양시 덕양구,동산동,고양대로,1804,60,,,0,,,1.0,0.0,1804-60,41281,2192001,112,4128111200103350001,126.8778149734424,37.63823357541381,,창고시설,56.0,56.0,1.0,0.0,20220426,20220510,20220726,True,pnu,0.1,57.74,57.74,1.0,0.7088,False,CHG_00016,-652.03,NEW_BUILDING,사용승인일=2022-07-26이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.7088,1.0,0.7035,HIGH,-0.04038452110052187,0.837,NOT_SIG
lt_c_spbd.4107805801,412810089341,4128111300103320000033453,경기도,고양시 덕양구,동산동,고양대로,1804,22,,,0,,,1.0,0.0,1804-22,41281,2192001,112,4128111200103320000,126.87920928662413,37.641418175121885,,운동시설,982.84,1089.98,2.0,0.0,20130322,20131021,20150409,True,road_address,0.6,574.39,10.19,0.0177,0.9374,False,CHG_00009,-15.85,EXPANSION_OR_RECONSTRUCTION,사용승인일=2015-04-09로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9374,1.0,0.6003,MEDIUM,-0.40345674373974333,0.249,NOT_SIG
lt_c_spbd.4107805800,412810135060,4128111100103390000000002,경기도,고양시 덕양구,삼송동,고양대로,1804,18,,,0,,,1.0,0.0,1804-18,41281,2192001,111,4128111100103390000,126.87959420273393,37.64203392586564,,제1종근린생활시설,35.26,35.26,1.0,0.0,20241125,20250108,20250730,True,pnu,0.6,38.83,31.95,0.8229,0.9374,False,CHG_00009,-15.85,EXPANSION_OR_RECONSTRUCTION,사용승인일=2025-07-30로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9374,1.0,0.8418,HIGH,-0.4940473100455014,0.071,COLD_90
lt_c_spbd.4107805799,412810135061,4128111100103390000000003,경기도,고양시 덕양구,삼송동,고양대로,1804,18,,,0,,,1.0,0.0,1804-18,41281,2192001,111,4128111100103390000,126.8795945406581,37.64209217119992,,제1종근린생활시설,35.26,35.26,1.0,0.0,20241125,20250108,20250730,True,pnu,0.6,10.32,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.4940473100455014,0.387,NOT_SIG
