id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4108584897,415950033056,4159011900001210000025501,경기도,화성시 병점구,기산동,동탄지성로255번길,31,14,,,0,,,1.0,0.0,31-14,41595,4430321,104,4159510400101210000,127.04813447490363,37.21774903846075,,,,,,,,,,False,,1.0,167.11,167.11,1.0,0.6454,False,CHG_00043,329.5,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.6454,1.0,0.8582,HIGH,0.1559415377423217,0.797,NOT_SIG
lt_c_spbd.4108584901,415950030140,4159011900001210000025516,경기도,화성시 병점구,기산동,동탄지성로255번길,31,14,,,0,,,1.0,0.0,31-14,41595,4430321,104,4159510400101210000,127.04818676347664,37.21777018058292,,,,,,,,,,False,,1.0,99.35,98.93,0.9958,0.6454,False,CHG_00043,329.5,NEW_BUILDING,"change_ratio=1.00 >= 0.5 - 신축 추정 (건축물대장 미매칭, change_ratio 휴리스틱)",True,,,,,,,,0.6454,1.0,0.8569,HIGH,0.1559415377423217,0.793,NOT_SIG
lt_c_spbd.4108585067,415950027803,4159011900002630000024342,경기도,화성시 병점구,기산동,기산말길,102,5,,,0,,,1.0,0.0,102-5,41595,4430171,104,4159510400102630000,127.04493127436265,37.22416627073151,,공장,405.0,405.0,1.0,0.0, , ,20000710,True,pnu,0.6,183.01,2.34,0.0128,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-07-10로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.6238,MEDIUM,0.3025613311483872,0.275,NOT_SIG
lt_c_spbd.4108585068,415950033159,4159011900002620006024281,경기도,화성시 병점구,기산동,기산말길,102,7,,,0,,,1.0,0.0,102-7,41595,4430171,104,4159510400102620006,127.04470845359458,37.22418066546017,,제2종근린생활시설,198.0,198.0,1.0,0.0, , ,20000906,True,pnu,0.6,183.96,81.26,0.4417,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-06로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.7525,HIGH,0.3025613311483872,0.369,NOT_SIG
lt_c_spbd.4108583501,415950027820,4159011900003590008030915,경기도,화성시 병점구,기산동,기산말길,86,13,,,0,,,2.0,0.0,86-13,41595,4430171,104,4159510400103590008,127.04378152153919,37.224190179483884,,단독주택,122.85,222.38,2.0,0.0,20060823,20060920,20061229,True,pnu,0.6,123.67,123.67,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2006-12-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,1.0329662565060393,0.003,HOT_99
lt_c_spbd.4108585070,415950027800,4159011900002620003024229,경기도,화성시 병점구,기산동,기산말길,102,9,,,0,,,1.0,0.0,102-9,41595,4430171,104,4159510400102620003,127.04458365908869,37.22425898426899,,공장,195.0,390.0,2.0,0.0, , ,20041214,True,pnu,0.6,176.64,176.64,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-12-14로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.23612352379683813,0.661,NOT_SIG
lt_c_spbd.4108585071,415950027802,4159011900002620004024149,경기도,화성시 병점구,기산동,기산말길,102,9,,가동,0,,,1.0,0.0,102-9,41595,4430171,104,4159510400102620003,127.04434584639718,37.22445917615134,,공장,195.0,390.0,2.0,0.0, , ,20041214,True,pnu,0.6,278.8,278.8,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-12-14로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.41959232787829936,0.283,NOT_SIG
lt_c_spbd.4108585072,415950027801,4159011900002620004024144,경기도,화성시 병점구,기산동,기산말길,102,9,,,0,,,1.0,0.0,102-9,41595,4430171,104,4159510400102620003,127.04414722932538,37.22444140500524,,공장,195.0,390.0,2.0,0.0, , ,20041214,True,pnu,0.6,444.89,444.89,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-12-14로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.858036194675259,0.003,HOT_99
lt_c_spbd.4108583502,415950106307,4159011900103600007000001,경기도,화성시 병점구,기산동,기산말길,86,14,,,0,,,1.0,0.0,86-14,41595,4430171,104,4159510400103600007,127.04382489176439,37.22446884217409,,제2종근린생활시설,164.5,493.5,3.0,0.0,20121009,20121101,20130325,True,pnu,0.6,191.37,191.37,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2013-03-25로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,1.0329662565060393,0.003,HOT_99
lt_c_spbd.4108583500,415950027830,4159011900003610001024089,경기도,화성시 병점구,기산동,기산말길,86,8,,이동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04393689103247,37.224502575202244,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,8.1,8.1,1.0,1.0,False,CHG_00031,-1090.83,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.962555879230377,0.003,HOT_99
