id,pk,bd_mgt_sn,sido,sigungu,gu,rd_nm,bld_s,bld_e,buld_nm,buld_nm_dc,buld_se_cd,bul_eng_nm,zip_cd,gro_flo_co,und_flo_co,buld_no,sig_cd,rn_cd,emd_cd,pnu,xpos,ypos,poi_chk,mainPurpsCdNm,archArea,totArea,grndFlrCnt,ugrndFlrCnt,pmsDay,stcnsDay,useAprDay,has_register_match,match_method,administrative_uncertainty,building_area_m2,change_area_m2,change_ratio,max_change_score,near_change,site_id,brightness_delta,change_type,classification_note,directional_consistency_flag,change_id,mean_change_score,t1_date,t2_date,method,brightness_t1,brightness_t2,confidence,building_relevance,priority_score,inspection_priority,gi_zscore,gi_pvalue,gi_class
lt_c_spbd.4108583507,415950027823,4159011900003600004023761,경기도,화성시 병점구,기산동,기산말길,86,20,,B동,0,,,1.0,0.0,86-20,41595,4430171,104,4159510400103600004,127.0428211245133,37.224551883935554,,제2종근린생활시설,204.0,204.0,1.0,0.0, , ,20030401,True,pnu,0.6,119.63,57.17,0.4779,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.7634,HIGH,0.2104571777036043,0.559,NOT_SIG
lt_c_spbd.4108585069,415950133603,4159011900102620008000001,경기도,화성시 병점구,기산동,기산말길,102,8,,,0,,,1.0,0.0,102-8,41595,4430171,104,4159510400102620008,127.04468593919913,37.22457933402363,,제2종근린생활시설,269.0,269.0,1.0,0.0,20180327,20180406,20180626,True,pnu,0.6,269.17,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.14671049856199658,0.761,NOT_SIG
lt_c_spbd.4108583504,415950030968,4159011900003600006023925,경기도,화성시 병점구,기산동,기산말길,86,16,,A동,0,,,1.0,0.0,86-16,41595,4430171,104,4159510400103600006,127.04338998897133,37.22459871437452,,제2종근린생활시설,132.0,132.0,1.0,0.0, , ,20030401,True,pnu,0.6,164.21,164.21,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9378739801062597,0.003,HOT_99
lt_c_spbd.4108583503,415950030969,4159011900003600006023947,경기도,화성시 병점구,기산동,기산말길,86,16,,B동,0,,,1.0,0.0,86-16,41595,4430171,104,4159510400103600006,127.04351731699856,37.22460429472008,,제2종근린생활시설,132.0,132.0,1.0,0.0, , ,20030401,True,pnu,0.6,121.31,121.31,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9708960670476889,0.003,HOT_99
lt_c_spbd.4108583505,415950027826,4159011900003600005023870,경기도,화성시 병점구,기산동,기산말길,86,18,,A동,0,,,1.0,0.0,86-18,41595,4430171,104,4159510400103600005,127.04325158089334,37.224612475516835,,제2종근린생활시설,203.55,203.55,1.0,0.0, , ,20030401,True,pnu,0.6,182.12,131.84,0.7239,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-04-01로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.8372,HIGH,0.7179390420052618,0.013,HOT_95
lt_c_spbd.4108583497,415950027829,4159011900003610001024042,경기도,화성시 병점구,기산동,기산말길,86,8,,일동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04391870243205,37.22465703820556,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,183.33,183.33,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9846634356389966,0.003,HOT_99
lt_c_spbd.4108583493,415950027798,4159011900002620002024168,경기도,화성시 병점구,기산동,기산말길,86,5,,나동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04436182785793,37.2246718490113,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,192.09,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,0.12427638997367324,0.205,NOT_SIG
lt_c_spbd.4108581453,415950401379,4159011900103630011000001,경기도,화성시 병점구,기산동,기산말길,80,1,,,0,,,1.0,0.0,80-1,41595,4430171,104,4159510400103630011,127.0440488743417,37.22467747083826,,제2종근린생활시설,2.5,2.5,1.0,0.0, , ,20020529,True,pnu,0.6,2.59,2.59,0.9998,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-05-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.9199,HIGH,0.6074081397205987,0.081,HOT_90
lt_c_spbd.4108583495,415950027797,4159011900002620002024134,경기도,화성시 병점구,기산동,기산말길,86,5,,다동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04425020815694,37.224724702962526,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,186.08,89.85,0.4828,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.7648,HIGH,0.5015316858920716,0.113,NOT_SIG
lt_c_spbd.4108583496,415950400279,4159011900002620002024225,경기도,화성시 병점구,기산동,기산말길,86,5,,라동,0,,,1.0,0.0,86-5,41595,4430171,104,4159510400102620002,127.04417349775332,37.224745989823504,,공장,190.0,190.0,1.0,0.0, , ,20000905,True,pnu,0.6,4.39,4.39,0.9997,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-09-05로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.9199,HIGH,0.5410210064778153,0.151,NOT_SIG
lt_c_spbd.4108581452,415950027840,4159011900003630011024122,경기도,화성시 병점구,기산동,기산말길,80,1,,,0,,,1.0,0.0,80-1,41595,4430171,104,4159510400103630011,127.04398887278049,37.22475392133062,,제2종근린생활시설,2.5,2.5,1.0,0.0, , ,20020529,True,pnu,0.6,131.71,131.71,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-05-29로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9209219888870693,0.003,HOT_99
lt_c_spbd.4108583499,415950027831,4159011900003610004023865,경기도,화성시 병점구,기산동,기산말길,86,8,,사동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04325165514408,37.22480144850133,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,173.7,112.25,0.6462,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.8139,HIGH,0.7946639502400937,0.009,HOT_99
lt_c_spbd.4108583498,415950027832,4159011900003610004023923,경기도,화성시 병점구,기산동,기산말길,86,8,,삼동,0,,,1.0,0.0,86-8,41595,4430171,104,4159510400103610001,127.04352430686876,37.22482103307379,,공장,206.59,206.59,1.0,0.0, , ,20020624,True,pnu,0.6,187.42,187.42,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2002-06-24로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,0.9784411729660567,0.003,HOT_99
lt_c_spbd.4108583530,415950027811,4159011900002680013024643,경기도,화성시 병점구,기산동,기산말길,110,7,,,0,,,1.0,0.0,110-7,41595,4430171,104,4159510400102680013,127.04554367172011,37.22339082037405,,제1종근린생활시설,193.76,193.76,1.0,0.0, , ,20050315,True,pnu,0.6,269.19,0.0,0.0,,True,,,OTHER_CHANGE,"건물 본체 미교차, 버퍼 내 변화만 존재",,,,,,,,,0.0,0.3,0.15,LOW,-0.15405962770326437,0.793,NOT_SIG
lt_c_spbd.4108581478,415950027806,4159011900002650000024507,경기도,화성시 병점구,기산동,기산말길,108,0,,,0,,,1.0,0.0,108,41595,4430171,104,4159510400102650000,127.04528525510304,37.22396895203852,,공장,357.23,357.23,1.0,0.0, ,19981224,19990316,True,pnu,0.6,193.91,182.16,0.9394,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=1999-03-16로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.9018,HIGH,-0.15405962770326437,0.427,NOT_SIG
lt_c_spbd.4108585065,415950027783,4159011900002580006024528,경기도,화성시 병점구,기산동,기산말길,102,3,,,0,,,1.0,0.0,102-3,41595,4430171,104,4159510400102580006,127.04532586317157,37.22414399369152,,제2종근린생활시설,193.5,193.5,1.0,0.0, , ,20001228,True,pnu,0.6,174.98,136.97,0.7828,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-12-28로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.8548,HIGH,-0.15405962770326437,0.497,NOT_SIG
lt_c_spbd.4108585066,415950027804,4159011900002630000024457,경기도,화성시 병점구,기산동,기산말길,102,5,,,0,,,1.0,0.0,102-5,41595,4430171,104,4159510400102630000,127.04519206995613,37.22416621089286,,공장,405.0,405.0,1.0,0.0, , ,20000710,True,pnu,0.6,181.81,125.85,0.6922,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-07-10로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.8277,HIGH,-0.15405962770326437,0.529,NOT_SIG
lt_c_spbd.4108582975,415950138362,4159012000103480003000001,경기도,화성시 병점구,반월동,효행로1350번길,11,0,,,0,,,2.0,0.0,11,41595,4431438,105,4159510500103480003,127.06619234940806,37.22774190041471,,제1종근린생활시설,565.16,816.32,2.0,0.0,20180504,20180622,20181127,True,pnu,0.6,563.97,19.5,0.0346,0.6667,False,CHG_00016,-1349.04,EXPANSION_OR_RECONSTRUCTION,사용승인일=2018-11-27로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.6667,1.0,0.4971,MEDIUM,-0.25528163307565543,0.597,NOT_SIG
lt_c_spbd.4108588575,415950209381,4159012000103490001000002,경기도,화성시 병점구,반월동,효행로,1338,31,,제2동,0,,,1.0,0.0,1338-31,41595,3012007,105,4159510500103490001,127.06638916722954,37.228044739674345,,자동차관련시설,20.0,20.0,1.0,0.0,20200723,20200811,20201117,True,pnu,0.1,47.89,47.89,1.0,0.6667,False,CHG_00016,-1349.04,NEW_BUILDING,사용승인일=2020-11-17이 T1~T2 사이 - 신축 확정(건축물대장 근거),,,,,,,,,0.6667,1.0,0.6867,MEDIUM,-0.25528163307565543,0.417,NOT_SIG
lt_c_spbd.4108586068,415950012253,4159012000001150011030294,경기도,화성시 병점구,반월동,삼성1로,327,1,,,0,,,1.0,0.0,327-1,41595,3210055,105,4159510500101150009,127.06792478743681,37.23015571787589,,자동차관련시설,133.0,133.0,1.0,0.0, , ,20041109,True,pnu,0.6,224.28,2.83,0.0126,0.909,False,CHG_00010,696.22,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-11-09로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.909,1.0,0.5874,MEDIUM,-0.25528163307565543,0.525,NOT_SIG
lt_c_spbd.4108585824,415950083881,4159012100001960006021850,경기도,화성시 병점구,반정동,진안북길94번길,21,0,,,0,,,1.0,0.0,21,41595,4431228,106,4159510600101960003,127.03780618492361,37.22776628557956,,제1종근린생활시설,150.0,150.0,1.0,0.0,20030513,20030526,20030616,True,pnu,0.6,212.93,75.45,0.3543,0.7099,False,CHG_00018,-356.11,EXPANSION_OR_RECONSTRUCTION,사용승인일=2003-06-16로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7099,1.0,0.6102,MEDIUM,-0.022412227686025816,0.995,NOT_SIG
lt_c_spbd.4108585825,415950083890,4159012100002940014021876,경기도,화성시 병점구,반정동,진안북길94번길,23,0,,,0,,,1.0,0.0,23,41595,4431228,106,4159510600101960005,127.03805042797926,37.22785971168455,,단독주택,82.38,82.38,1.0,0.0, , ,19780830,True,pnu,0.6,150.4,136.07,0.9047,0.7099,False,CHG_00018,-356.11,EXPANSION_OR_RECONSTRUCTION,사용승인일=1978-08-30로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.7099,1.0,0.7754,HIGH,0.12221863381411845,0.823,NOT_SIG
lt_c_spbd.4108585835,415950125408,4159012100101920015000001,경기도,화성시 병점구,반정동,진안북길94번길,35,0,,,0,,,1.0,0.0,35,41595,4431228,106,4159510600101920015,127.03927236992917,37.22777749162472,,제1종근린생활시설,292.6,355.74,2.0,0.0,20161111,20161123,20170202,True,pnu,0.6,287.97,287.97,1.0,0.8501,False,CHG_00017,-16.62,EXPANSION_OR_RECONSTRUCTION,사용승인일=2017-02-02로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8501,1.0,0.86,HIGH,0.4031023495933618,0.255,NOT_SIG
lt_c_spbd.4108585834,415950031001,4159012100001920014022378,경기도,화성시 병점구,반정동,진안북길94번길,33,0,,,0,,,2.0,0.0,33,41595,4431228,106,4159510600101920014,127.03909908089311,37.22782176858338,,단독주택,103.98,165.64,2.0,0.0, , ,20040317,True,pnu,0.6,111.06,111.06,1.0,0.8501,False,CHG_00017,-16.62,EXPANSION_OR_RECONSTRUCTION,사용승인일=2004-03-17로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.8501,1.0,0.86,HIGH,0.4031023495933618,0.255,NOT_SIG
lt_c_spbd.4108582704,415950030034,4159012100001810006022468,경기도,화성시 병점구,반정동,반정로150번길,13,0,,A동,0,,,1.0,0.0,13,41595,4430488,106,4159510600101810006,127.03926986523825,37.2327680851369,,공장,296.0,296.0,1.0,0.0, , ,20130307,True,pnu,0.6,188.07,130.73,0.6951,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2013-03-07로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.7897,HIGH,0.18184456824693507,0.673,NOT_SIG
lt_c_spbd.4108582705,415950109207,4159012100101810006000001,경기도,화성시 병점구,반정동,반정로150번길,13,0,,B동,0,,,1.0,0.0,13,41595,4430488,106,4159510600101810006,127.03947923702856,37.23281400839805,,공장,296.0,296.0,1.0,0.0, , ,20130307,True,pnu,0.6,281.01,281.01,1.0,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2013-03-07로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.8811,HIGH,0.18184456824693507,0.777,NOT_SIG
lt_c_spbd.4108588373,415950117086,4159012100102210004000002,경기도,화성시 병점구,반정동,반정로,120,18,,,0,,,2.0,0.0,120-18,41595,3210136,106,4159510600102210004,127.03769707527204,37.23120926203563,,동물및식물관련시설,105.62,196.0,2.0,0.0,20150318,20150402,20150519,True,pnu,0.6,83.54,83.54,1.0,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2015-05-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.8811,HIGH,0.314275875372575,0.453,NOT_SIG
lt_c_spbd.4108588374,415950116300,4159012100102210004000001,경기도,화성시 병점구,반정동,반정로,120,18,,,0,,,1.0,0.0,120-18,41595,3210136,106,4159510600102210004,127.0376732707868,37.23139532536152,,동물및식물관련시설,105.62,196.0,2.0,0.0,20150318,20150402,20150519,True,pnu,0.6,292.58,292.58,1.0,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2015-05-19로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.8811,HIGH,0.314275875372575,0.453,NOT_SIG
lt_c_spbd.4108586816,415950030017,4159012100001420001022525,경기도,화성시 병점구,반정동,반정로150번길,11,3,,,0,,,1.0,0.0,11-3,41595,4430488,106,4159510600101420001,127.03946782329247,37.233008555564595,,제2종근린생활시설,249.89,249.89,1.0,0.0,19940228,19940228,19940615,True,pnu,0.6,90.92,90.92,1.0,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=1994-06-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.8811,HIGH,-0.13157129253098557,0.503,NOT_SIG
lt_c_spbd.4108582701,415950030019,4159012100001420002022433,경기도,화성시 병점구,반정동,반정로150번길,9,0,,,0,,,1.0,0.0,9,41595,4430488,106,4159510600101420002,127.03923591120208,37.23304675602871,,제2종근린생활시설,230.2,230.2,1.0,0.0, , ,20000118,True,pnu,0.6,125.65,108.19,0.861,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-01-18로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.8394,HIGH,0.18184456824693507,0.733,NOT_SIG
lt_c_spbd.4108586817,415950030016,4159012100001420001022501,경기도,화성시 병점구,반정동,반정로150번길,11,3,,,0,,,1.0,0.0,11-3,41595,4430488,106,4159510600101420001,127.03947482563511,37.233115598010286,,제2종근린생활시설,249.89,249.89,1.0,0.0,19940228,19940228,19940615,True,pnu,0.6,11.85,7.6,0.6413,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=1994-06-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.7735,HIGH,-0.13157129253098557,0.593,NOT_SIG
lt_c_spbd.4108586815,415950030015,4159012100001420001022500,경기도,화성시 병점구,반정동,반정로150번길,11,3,,,0,,,1.0,0.0,11-3,41595,4430488,106,4159510600101420001,127.0393765564444,37.23312594403903,,제2종근린생활시설,249.89,249.89,1.0,0.0,19940228,19940228,19940615,True,pnu,0.6,132.46,45.91,0.3466,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=1994-06-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.6851,MEDIUM,-0.13157129253098557,0.683,NOT_SIG
lt_c_spbd.4108582700,415950030018,4159012100001420002022419,경기도,화성시 병점구,반정동,반정로150번길,9,0,,,0,,,1.0,0.0,9,41595,4430488,106,4159510600101420002,127.03922407236396,37.23316472409261,,제2종근린생활시설,230.2,230.2,1.0,0.0, , ,20000118,True,pnu,0.6,95.0,5.85,0.0616,0.9028,False,CHG_00008,256.03,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-01-18로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9028,1.0,0.5996,MEDIUM,-0.17635198609844216,0.667,NOT_SIG
lt_c_spbd.4108588528,415950124803,4159011900104080003000001,경기도,화성시 병점구,기산동,기산말길,54,12,,,0,,,1.0,0.0,54-12,41595,4430171,104,4159510400104080003,127.04083372219148,37.225822101932394,,제2종근린생활시설,135.0,135.0,1.0,0.0,20160715,20161005,20161215,True,pnu,0.6,139.29,139.29,1.0,0.9844,False,CHG_00026,-1039.89,EXPANSION_OR_RECONSTRUCTION,사용승인일=2016-12-15로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,0.9844,1.0,0.9138,HIGH,0.38639532934554743,0.329,NOT_SIG
lt_c_spbd.4108581451,415950027839,4159011900003630007024062,경기도,화성시 병점구,기산동,기산말길,80,0,,,0,,,1.0,0.0,80,41595,4430171,104,4159510400103630007,127.04384084885827,37.22489179490594,,제2종근린생활시설,188.29,188.29,1.0,0.0, , ,20001021,True,pnu,0.6,173.93,173.93,1.0,1.0,False,CHG_00027,-1605.16,EXPANSION_OR_RECONSTRUCTION,사용승인일=2000-10-21로 T1 이전부터 존재 - 증축/개축 확정(건축물대장 근거),,,,,,,,,1.0,1.0,0.92,HIGH,1.0633481116448338,0.003,HOT_99
